0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
16,16
17,26
18,17
19,18
20,19
21,20
22,18
23,21
24,0
25,22
26,0
27,23
28,23
29,24
30,0
31,24
32,25
33,26
34,19
35,26
36,27
37,27
38,19
39,28
40,23
41,29
42,30
43,29
44,29
45,25
46,26
47,7
48,0
49,0
50,0
51,22
52,16
53,26
54,27
55,27
56,27
57,0
58,18
59,19
60,26
61,27
62,0
63,27
64,27
65,27
66,26
67,21
68,21
69,0
70,0
71,21
72,28
73,0
74,23
75,28
76,0
77,0
78,0
79,28
80,0
81,28
82,28
83,23
84,28
85,28
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,19
114,0
115,0
116,14
117,0
118,14
119,19
120,21
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,14
130,14
131,19
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,19
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,31
159,31
160,21
161,21
162,0
163,31
164,0
165,0
166,0
167,0
168,31
169,31
170,31
171,0
172,0
173,31
174,31
175,31
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,32
