0,332
1,332
2,332
3,332
4,332
5,332
6,332
7,332
8,332
9,332
10,332
11,332
12,332
13,332
14,332
15,332
16,332
17,0
18,1
19,2
20,3
21,332
22,4
23,5
24,6
25,332
26,332
27,332
28,332
29,7
30,8
31,9
32,10
33,11
34,12
35,13
36,14
37,15
38,16
39,17
40,18
41,19
42,20
43,21
44,22
45,23
46,24
47,23
48,24
49,25
50,26
51,27
52,28
53,29
54,25
55,28
56,30
57,31
58,31
59,32
60,33
61,32
62,22
63,34
64,332
65,25
66,30
67,25
68,30
69,35
70,35
71,36
72,36
73,23
74,35
75,23
76,37
77,38
78,39
79,40
80,36
81,41
82,42
83,43
84,44
85,39
86,43
87,39
88,332
89,45
90,45
91,45
92,35
93,37
94,35
95,46
96,35
97,47
98,38
99,24
100,48
101,48
102,49
103,50
104,332
105,51
106,52
107,51
108,53
109,54
110,55
111,54
112,55
113,75
114,56
115,57
116,62
117,57
118,44
119,74
120,58
121,59
122,60
123,57
124,61
125,56
126,48
127,59
128,60
129,51
130,332
131,62
132,63
133,54
134,64
135,65
136,54
137,65
138,66
139,51
140,67
141,68
142,332
143,332
144,69
145,70
146,71
147,72
148,73
149,73
150,62
151,74
152,75
153,76
154,74
155,71
156,71
157,57
158,77
159,78
160,56
161,68
162,71
163,44
164,79
165,80
166,81
167,332
168,82
169,60
170,83
171,60
172,78
173,84
174,84
175,62
176,85
177,86
178,87
179,88
180,88
181,89
182,332
183,90
184,91
185,92
186,88
187,90
188,332
189,332
190,0
191,0
192,0
193,6
194,332
195,332
196,88
197,88
198,332
199,86
200,0
201,0
202,90
203,0
204,0
205,90
206,332
207,332
208,0
209,332
210,332
211,0
212,0
213,332
214,6
215,0
216,0
217,0
218,0
219,0
220,6
221,6
222,332
223,0
224,332
225,332
226,0
227,332
228,332
229,332
230,332
231,332
232,88
233,0
234,0
235,0
236,332
237,0
238,0
239,0
240,0
241,332
242,0
243,332
244,332
245,332
246,332
247,332
248,332
249,0
250,0
251,0
252,332
253,65
254,65
255,332
256,332
257,332
258,0
259,0
260,0
261,332
262,0
263,332
264,0
265,93
266,0
267,332
268,332
269,0
270,0
271,332
272,0
273,0
274,332
275,74
276,0
277,332
278,0
279,0
280,332
281,0
282,0
283,332
284,74
285,0
286,0
287,0
288,0
289,332
290,0
291,0
292,332
293,332
294,0
295,332
296,332
297,0
298,332
299,0
300,0
301,0
302,0
303,0
304,0
305,332
306,332
307,0
308,332
309,332
310,332
311,332
312,332
313,0
314,0
315,332
316,332
317,332
318,332
319,332
320,332
321,332
322,0
323,332
324,332
325,332
326,332
327,332
328,332
329,332
330,94
331,0
332,332
333,332
334,332
335,332
336,332
337,332
338,332
339,0
340,332
341,0
342,0
343,0
344,0
345,0
346,332
347,332
348,332
349,332
350,332
351,332
352,332
