0,331
1,331
2,331
3,331
4,331
5,331
6,331
7,331
8,331
9,331
10,331
11,331
12,331
13,331
14,331
15,331
16,331
17,0
18,331
19,1
20,2
21,331
22,3
23,4
24,5
25,331
26,331
27,3
28,331
29,6
30,331
31,7
32,8
33,9
34,10
35,11
36,12
37,13
38,14
39,15
40,16
41,17
42,18
43,19
44,20
45,21
46,22
47,20
48,20
49,23
50,24
51,25
52,26
53,27
54,23
55,28
56,29
57,22
58,25
59,30
60,10
61,31
62,32
63,20
64,331
65,23
66,28
67,33
68,29
69,34
70,34
71,35
72,36
73,35
74,35
75,21
76,37
77,34
78,38
79,39
80,36
81,40
82,40
83,41
84,42
85,43
86,41
87,38
88,44
89,45
90,45
91,331
92,37
93,37
94,23
95,46
96,37
97,46
98,47
99,48
100,48
101,49
102,50
103,49
104,51
105,52
106,331
107,53
108,54
109,54
110,53
111,55
112,53
113,53
114,56
115,57
116,55
117,58
118,59
119,60
120,59
121,48
122,61
123,57
124,62
125,63
126,48
127,48
128,61
129,53
130,64
131,65
132,66
133,66
134,59
135,67
136,68
137,67
138,69
139,53
140,53
141,48
142,0
143,51
144,70
145,53
146,71
147,72
148,71
149,73
150,74
151,75
152,76
153,77
154,68
155,78
156,78
157,57
158,79
159,80
160,56
161,57
162,81
163,81
164,82
165,83
166,83
167,42
168,59
169,61
170,84
171,34
172,61
173,85
174,72
175,62
176,86
177,87
178,88
179,86
180,86
181,87
182,3
183,89
184,89
185,90
186,91
187,70
188,62
189,0
190,0
191,87
192,331
193,92
194,87
195,0
196,331
197,331
198,70
199,87
200,331
201,0
202,89
203,331
204,331
205,331
206,331
207,331
208,331
209,331
210,89
211,331
212,90
213,92
214,331
215,0
216,331
217,331
218,331
219,331
220,0
221,92
222,331
223,331
224,331
225,0
226,331
227,0
228,331
229,331
230,0
231,0
232,331
233,331
234,331
235,0
236,0
237,0
238,0
239,331
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,331
251,66
252,0
253,331
254,0
255,64
256,0
257,0
258,0
259,331
260,0
261,0
262,93
263,0
264,331
265,0
266,331
267,0
268,331
269,331
270,331
271,331
272,331
273,93
274,0
275,331
276,60
277,331
278,93
279,331
280,331
281,0
282,0
283,0
284,93
285,93
286,0
287,331
288,94
289,331
290,331
291,0
292,0
293,95
294,331
295,331
296,0
297,0
298,0
299,0
300,0
301,0
302,0
303,331
304,331
305,0
306,0
307,0
308,0
309,0
310,331
311,331
312,0
313,0
314,0
315,0
316,0
317,0
318,331
319,331
320,0
321,331
322,331
323,331
324,331
325,331
326,0
327,331
328,331
329,331
330,331
331,0
332,331
333,331
334,331
335,331
336,331
337,0
338,331
339,331
340,331
341,331
342,0
343,0
344,0
345,331
346,331
347,331
348,0
349,0
350,0
351,331
352,0
