0,194
1,0
2,1
3,2
4,3
5,4
6,5
7,6
8,7
9,8
10,9
11,10
12,11
13,12
14,13
15,14
16,15
17,8
18,16
19,16
20,17
21,18
22,17
23,194
24,8
25,19
26,10
27,10
28,8
29,17
30,17
31,7
32,20
33,20
34,7
35,10
36,194
37,21
38,21
39,22
40,21
41,22
42,23
43,21
44,21
45,21
46,21
47,23
48,23
49,23
50,23
51,23
52,21
53,0
54,0
55,0
56,0
57,0
58,0
59,194
60,21
61,194
62,194
63,21
64,21
65,21
66,0
67,21
68,0
69,0
70,0
71,24
72,194
73,194
74,24
75,0
76,24
77,194
78,24
79,24
80,0
81,24
82,24
83,24
84,194
85,194
86,194
87,194
88,0
89,194
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,194
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,194
108,194
109,0
110,194
111,0
112,0
113,0
114,0
115,16
116,0
117,194
118,0
119,0
120,0
121,194
122,0
123,0
124,194
125,0
126,194
127,0
128,194
129,0
130,0
131,194
132,0
133,194
134,194
135,0
136,0
137,0
138,194
139,194
140,0
141,0
142,194
143,194
144,194
145,0
146,194
147,194
148,194
149,0
150,0
151,0
152,0
153,194
154,0
155,194
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,194
165,194
166,0
167,194
168,0
169,194
170,0
171,194
172,0
173,194
174,24
175,0
176,0
177,24
178,194
179,194
180,194
181,16
182,194
183,0
184,194
185,0
186,0
187,0
188,0
189,194
190,0
191,0
192,194
193,194
194,0
195,194
196,194
197,0
198,194
199,194
200,194
201,194
202,0
203,194
204,0
205,194
206,194
207,24
208,194
209,194
210,24
211,0
212,194
213,0
214,194
215,194
216,194
217,24
218,194
219,194
220,194
221,24
222,24
223,194
224,194
225,0
226,194
227,0
228,0
229,194
230,0
231,0
232,194
233,0
