0,45
1,0
2,1
3,2
4,3
5,4
6,5
7,6
8,7
9,8
10,9
11,10
12,11
13,12
14,13
15,14
16,15
17,8
18,16
19,16
20,17
21,18
22,17
23,45
24,7
25,19
26,15
27,10
28,8
29,17
30,17
31,7
32,20
33,20
34,7
35,15
36,45
37,45
38,21
39,22
40,0
41,22
42,23
43,21
44,21
45,21
46,21
47,45
48,23
49,23
50,23
51,23
52,21
53,0
54,21
55,0
56,45
57,21
58,0
59,0
60,21
61,21
62,45
63,21
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,21
72,45
73,45
74,21
75,21
76,21
77,21
78,21
79,21
80,21
81,21
82,21
83,21
84,45
85,45
86,45
87,45
88,0
89,45
90,0
91,0
92,0
93,45
94,45
95,45
96,45
97,0
98,0
99,0
100,0
101,0
102,45
103,0
104,45
105,45
106,45
107,0
108,0
109,45
110,45
111,45
112,0
113,0
114,45
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,23
127,13
128,0
129,0
130,0
131,0
132,0
133,23
134,45
135,0
136,45
137,0
138,45
139,45
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,45
148,0
149,0
150,0
151,45
152,0
153,45
154,45
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,45
174,23
175,0
176,0
177,23
178,23
179,23
180,23
181,16
182,0
183,0
184,45
185,45
186,45
187,45
188,13
189,45
190,13
191,20
192,21
193,21
194,23
195,0
196,21
197,0
198,45
199,0
200,21
201,0
202,0
203,0
204,45
205,0
206,21
207,45
208,45
209,45
210,21
211,0
212,45
213,45
214,45
215,21
216,21
217,45
218,45
219,45
220,45
221,21
222,45
223,21
224,45
225,45
226,45
227,45
228,45
229,0
230,45
231,45
232,0
233,21
