0,5
1,0
2,1
3,2
4,3
5,4
6,5
7,6
8,1
9,7
10,1
11,7
12,1
13,8
14,9
15,0
16,10
17,28
18,8
19,11
20,12
21,13
22,12
23,14
24,11
25,17
26,15
27,10
28,16
29,14
30,1
31,17
32,18
33,19
34,20
35,20
36,21
37,22
38,23
39,24
40,5
41,25
42,26
43,1
44,27
45,29
46,28
47,1
48,1
49,32
50,29
51,30
52,31
53,32
54,33
55,1
56,27
57,28
58,29
59,30
60,30
61,5
62,23
63,23
64,1
65,1
66,1
67,1
68,1
69,0
70,0
71,34
72,0
73,35
74,1
75,0
76,0
77,1
78,0
79,17
80,29
81,1
82,1
83,1
84,17
85,36
86,37
87,34
88,35
89,35
90,0
91,0
92,35
93,0
94,29
95,1
96,1
97,18
98,0
99,1
100,1
101,19
102,19
103,1
104,38
105,1
106,1
107,1
108,1
109,1
110,38
111,1
112,38
113,0
