0,4
1,8
2,5
3,8
4,0
5,1
6,2
7,3
8,113
9,4
10,113
11,113
12,113
13,5
14,6
15,5
16,7
17,113
18,5
19,8
20,9
21,10
22,9
23,11
24,8
25,113
26,7
27,12
28,13
29,11
30,14
31,14
32,15
33,15
34,16
35,17
36,17
37,18
38,19
39,20
40,21
41,22
42,23
43,24
44,25
45,24
46,21
47,26
48,26
49,26
50,21
51,28
52,27
53,28
54,19
55,27
56,24
57,21
58,113
59,113
60,2
61,28
62,113
63,26
64,113
65,0
66,33
67,0
68,33
69,30
70,30
71,29
72,30
73,31
74,113
75,0
76,0
77,0
78,0
79,32
80,7
81,113
82,31
83,34
84,14
85,31
86,33
87,113
88,113
89,29
90,30
91,30
92,113
93,32
94,24
95,35
96,35
97,15
98,15
99,15
100,113
101,34
102,34
103,35
104,34
105,35
106,113
107,113
108,113
109,113
110,113
111,113
112,113
113,36
