1,0
2,1
3,2
4,3
5,4
6,5
7,5
8,6
9,7
10,8
11,9
12,10
13,11
14,12
15,13
16,14
17,15
18,16
19,16
20,15
21,17
22,18
23,19
24,20
25,21
26,22
27,23
28,24
29,25
30,26
31,16
32,27
33,28
34,29
35,29
36,21
37,21
38,30
39,28
40,31
41,32
42,33
43,34
44,9
45,34
46,34
47,35
48,36
49,37
50,38
51,39
52,40
53,41
54,42
55,43
56,44
57,35
58,44
59,44
60,45
61,42
62,42
63,46
64,47
65,43
66,48
67,48
68,49
69,32
70,48
71,5
72,48
73,50
74,51
75,50
76,50
77,50
78,50
79,52
80,53
81,5
82,22
83,29
84,54
85,18
86,18
87,55
88,34
89,56
90,57
91,58
92,59
93,17
94,60
95,61
96,62
97,63
98,11
99,11
100,25
101,25
102,15
103,64
104,65
105,65
106,66
107,30
108,67
109,63
110,68
111,69
112,70
113,71
114,72
115,73
116,74
117,74
118,75
119,76
120,72
121,72
122,77
123,77
124,71
125,71
126,78
127,77
128,79
129,80
130,81
131,82
132,83
133,84
134,85
135,84
136,15
137,86
138,24
139,87
140,87
141,88
142,88
143,78
144,88
145,89
146,43
147,90
148,91
149,16
150,49
151,92
152,93
153,93
154,14
155,94
156,95
157,95
158,96
159,97
160,98
161,15
162,83
163,15
164,84
165,99
166,98
167,100
168,101
169,95
170,95
171,102
172,103
173,104
174,103
175,83
176,15
177,105
178,106
179,107
180,108
181,109
182,85
183,110
184,111
185,85
186,85
