1,0
2,1
3,2
4,0
5,3
6,4
7,5
8,6
9,6
10,7
11,8
12,9
13,10
14,11
15,12
16,13
17,14
18,15
19,16
20,17
21,18
22,19
23,19
24,21
25,22
26,23
27,24
28,24
29,25
30,27
31,16
32,28
33,4
34,30
35,31
36,23
37,33
38,31
39,34
40,33
41,34
42,37
43,36
44,37
45,36
46,40
47,41
48,40
49,42
50,41
51,44
52,8
53,8
54,46
55,47
56,48
57,42
58,49
59,45
60,51
61,52
62,47
63,47
64,53
65,49
66,50
67,54
68,55
69,53
70,56
71,57
72,54
73,55
74,59
75,57
76,61
77,62
78,57
79,59
80,57
81,64
82,65
83,21
84,29
85,33
86,37
87,61
88,62
89,31
90,70
91,71
92,64
93,73
94,74
95,75
96,76
97,67
98,10
99,77
100,69
101,70
102,71
103,10
104,10
105,10
106,22
107,73
108,74
109,75
110,75
111,82
112,83
113,78
114,79
115,74
116,66
117,86
118,66
119,87
120,88
121,88
122,89
123,82
124,91
125,91
126,92
127,81
128,85
129,95
130,87
131,88
132,89
133,98
134,99
135,16
136,100
137,92
138,101
139,101
140,24
141,25
142,95
143,102
144,103
145,104
146,98
147,36
148,29
149,67
150,56
151,105
152,101
153,102
154,107
155,108
156,105
157,109
158,110
159,107
160,112
161,108
162,100
163,17
164,16
165,10
166,17
167,13
168,107
169,115
170,107
171,107
172,117
173,117
174,108
175,12
176,12
177,117
178,120
179,28
180,112
181,121
182,88
183,121
184,118
185,122
186,122
