0,0
1,1
2,2
3,3
4,4
5,8
6,5
7,6
8,5
9,6
10,7
11,8
12,9
13,10
14,11
15,12
16,13
17,0
18,11
19,13
20,0
21,14
22,11
23,11
24,0
25,3
26,0
27,13
28,9
29,0
30,0
31,0
32,14
33,0
34,11
35,11
36,9
37,0
38,10
39,14
40,10
41,6
42,8
43,7
44,1
45,3
46,11
47,11
48,11
49,11
50,7
51,0
52,0
53,10
54,10
55,10
56,11
57,10
58,10
59,11
60,10
61,10
62,10
63,11
64,10
65,10
66,10
67,10
68,10
69,10
70,10
71,10
72,0
73,0
74,11
75,11
76,11
77,11
78,11
79,8
80,8
81,3
82,11
83,11
84,11
85,6
86,6
87,11
88,11
89,11
90,11
91,0
92,11
93,0
94,0
95,9
96,11
97,9
98,13
99,11
100,11
101,13
102,13
103,13
104,0
105,0
106,11
107,0
108,9
109,9
110,0
111,0
112,11
113,11
114,8
115,11
116,0
117,0
118,0
119,0
120,11
121,11
122,11
123,11
124,11
125,11
126,11
127,11
128,11
129,11
130,13
131,13
132,0
133,0
134,13
135,13
136,13
137,13
138,13
139,13
140,13
141,0
142,0
143,0
144,13
145,10
146,10
147,10
148,11
149,10
150,11
151,11
152,12
153,12
154,12
155,12
156,0
157,0
158,12
159,12
160,12
161,13
162,12
163,13
164,13
165,12
166,12
167,12
168,12
169,0
170,12
171,12
172,12
173,12
174,13
175,13
176,12
177,0
178,0
179,0
180,0
181,13
182,11
183,11
184,0
185,0
186,0
187,8
