1,0
2,1
3,2
4,2
5,3
6,4
7,1
8,6
9,5
10,7
11,8
12,9
13,10
14,11
15,12
16,13
17,14
18,15
19,15
20,17
21,18
22,18
23,20
24,21
25,22
26,22
27,23
28,24
29,25
30,26
31,27
32,28
33,29
34,23
35,31
36,32
37,17
38,33
39,11
40,34
41,28
42,22
43,36
44,37
45,34
46,34
47,35
48,36
49,42
50,38
51,43
52,8
53,45
54,46
55,47
56,42
57,42
58,8
59,48
60,43
61,44
62,52
63,46
64,46
65,47
66,53
67,175
68,50
69,50
70,56
71,57
72,58
73,9
74,51
75,61
76,53
77,53
78,64
79,65
80,9
81,57
82,67
83,31
84,68
85,69
86,67
87,15
88,16
89,31
90,58
91,71
92,72
93,58
94,74
95,75
96,76
97,77
98,10
99,79
100,10
101,25
102,79
103,10
104,80
105,66
106,82
107,15
108,15
109,83
110,25
111,84
112,68
113,86
114,70
115,32
116,71
117,72
118,89
119,74
120,70
121,90
122,76
123,77
124,92
125,86
126,93
127,91
128,94
129,95
130,95
131,96
132,83
133,97
134,85
135,97
136,86
137,99
138,88
139,14
140,101
141,24
142,90
143,91
144,90
145,14
146,104
147,105
148,92
149,93
150,50
151,93
152,106
153,107
154,108
155,95
156,96
157,97
158,97
159,109
160,113
161,100
162,101
163,114
164,79
165,114
166,13
167,95
168,117
169,105
170,118
171,13
172,13
173,106
174,115
175,12
176,12
177,12
178,108
179,27
180,125
181,27
182,109
183,110
184,115
185,127
186,128
