1,0
2,1
3,2
4,3
5,4
6,5
7,6
8,7
9,6
10,9
11,9
12,10
13,12
14,12
15,13
16,14
17,16
18,17
19,17
20,15
21,20
22,21
23,22
24,21
25,24
26,22
27,12
28,26
29,25
30,26
31,29
32,30
33,31
34,32
35,23
36,23
37,34
38,35
39,13
40,36
41,37
42,7
43,6
44,39
45,40
46,18
47,36
48,37
49,36
50,34
51,45
52,39
53,45
54,46
55,42
56,43
57,36
58,44
59,43
60,46
61,49
62,47
63,48
64,51
65,47
66,50
67,52
68,53
69,37
70,52
71,54
72,55
73,56
74,57
75,56
76,58
77,59
78,56
79,11
80,56
81,62
82,17
83,21
84,23
85,58
86,16
87,59
88,64
89,35
90,23
91,65
92,60
93,23
94,18
95,29
96,61
97,67
98,68
99,63
100,64
101,69
102,70
103,70
104,71
105,72
106,73
107,70
108,71
109,62
110,27
111,26
112,61
113,77
114,66
115,78
116,18
117,79
118,79
119,74
120,72
121,72
122,20
123,84
124,75
125,75
126,61
127,20
128,87
129,88
130,77
131,90
132,78
133,91
134,91
135,91
136,15
137,81
138,82
139,15
140,83
141,95
142,85
143,97
144,76
145,86
146,98
147,87
148,37
149,21
150,37
151,99
152,100
153,101
154,102
155,102
156,91
157,91
158,105
159,103
160,106
161,94
162,108
163,72
164,71
165,97
166,93
167,90
168,15
169,103
170,103
171,14
172,111
173,111
174,99
175,95
176,81
177,99
178,100
179,113
180,114
181,113
182,104
183,14
184,105
185,106
186,91
