1,0
2,1
3,2
4,3
5,4
6,5
7,1
8,7
9,8
10,5
11,7
12,11
13,12
14,13
15,14
16,12
17,13
18,14
19,15
20,19
21,20
22,18
23,19
24,15
25,20
26,21
27,22
28,25
29,26
30,25
31,15
32,26
33,27
34,29
35,22
36,28
37,24
38,30
39,31
40,5
41,32
42,34
43,1
44,35
45,36
46,37
47,38
48,39
49,39
50,39
51,35
52,35
53,41
54,43
55,44
56,44
57,45
58,44
59,46
60,47
61,48
62,47
63,48
64,50
65,51
66,50
67,50
68,51
69,53
70,0
71,53
72,0
73,0
74,50
75,54
76,55
77,56
78,57
79,57
80,57
81,53
82,59
83,59
84,20
85,60
86,15
87,18
88,59
89,59
90,36
91,22
92,24
93,22
94,20
95,20
96,66
97,67
98,9
99,65
100,66
101,70
102,12
103,12
104,12
105,71
106,70
107,12
108,71
109,66
110,75
111,73
112,63
113,77
114,75
115,76
116,29
117,77
118,78
119,66
120,78
121,82
122,82
123,22
124,82
125,78
126,76
127,83
128,84
129,86
130,86
131,87
132,87
133,88
134,89
135,88
136,13
137,90
138,92
139,25
140,93
141,9
142,95
143,9
144,73
145,16
146,93
147,33
148,32
149,95
150,33
151,95
152,100
153,96
154,71
155,101
156,98
157,98
158,104
159,102
160,100
161,91
162,101
163,88
164,106
165,107
166,103
167,12
168,15
169,102
170,103
171,106
172,107
173,102
174,109
175,110
176,110
177,111
178,14
179,110
180,111
181,112
182,112
183,112
184,110
185,114
186,113
