0,110
1,110
2,0
3,1
4,3
5,2
6,2
7,3
8,110
9,1
10,6
11,4
12,12
13,5
14,4
15,15
16,6
17,1
18,7
19,8
20,9
21,10
22,8
23,11
24,12
25,13
26,14
27,8
28,15
29,4
30,16
31,17
32,14
33,18
34,18
35,110
36,19
37,20
38,12
39,21
40,7
41,22
42,23
43,24
44,25
45,26
46,26
47,0
48,110
49,110
50,27
51,0
52,28
53,29
54,31
55,24
56,110
57,30
58,31
59,13
60,32
61,110
62,110
63,110
64,35
65,32
66,36
67,33
68,34
69,34
70,34
71,33
72,32
73,35
74,110
75,35
76,35
77,36
78,110
79,37
80,37
81,110
82,34
83,0
84,34
85,38
86,39
87,31
88,13
89,36
90,26
91,35
92,110
93,31
94,36
95,0
96,31
97,40
98,35
99,35
100,36
101,36
102,36
103,41
104,41
105,110
106,110
107,110
108,110
109,110
110,110
111,110
