0,20
1,110
2,0
3,1
4,110
5,2
6,2
7,3
8,110
9,36
10,110
11,14
12,110
13,4
14,5
15,7
16,6
17,1
18,7
19,8
20,9
21,10
22,110
23,110
24,11
25,110
26,12
27,13
28,8
29,14
30,110
31,15
32,12
33,16
34,16
35,110
36,17
37,18
38,11
39,19
40,7
41,20
42,21
43,22
44,23
45,24
46,24
47,30
48,24
49,25
50,26
51,110
52,27
53,28
54,26
55,22
56,29
57,29
58,29
59,110
60,0
61,30
62,0
63,31
64,34
65,0
66,110
67,31
68,32
69,0
70,31
71,33
72,0
73,34
74,35
75,30
76,30
77,39
78,36
79,26
80,29
81,35
82,37
83,0
84,31
85,30
86,38
87,29
88,110
89,39
90,30
91,24
92,40
93,0
94,30
95,110
96,38
97,24
98,34
99,110
100,110
101,110
102,40
103,31
104,31
105,110
106,110
107,31
108,33
109,0
110,36
111,36
