0,9
1,0
2,1
3,2
4,3
5,4
6,5
7,6
8,7
9,8
10,9
11,10
12,11
13,12
14,13
15,14
16,15
17,2
18,16
19,8
20,3
21,17
22,12
23,4
24,4
25,18
26,6
27,4
28,4
29,18
30,6
31,6
32,19
33,6
34,20
35,18
36,20
37,18
38,10
39,20
40,21
41,21
42,0
43,21
44,21
45,0
46,21
47,21
48,21
49,10
50,20
51,20
52,21
53,20
54,20
55,20
56,20
57,21
58,21
59,21
60,21
61,21
62,21
63,21
64,21
65,0
66,0
67,0
68,18
69,0
70,20
71,10
72,20
73,0
74,0
75,0
76,0
77,10
78,0
79,10
80,0
81,10
82,0
83,10
84,0
85,0
86,0
87,10
88,0
89,0
90,0
91,0
92,0
93,10
94,0
95,10
96,10
97,10
98,10
99,10
100,0
101,10
102,10
103,10
104,0
105,10
106,10
107,10
108,0
109,0
110,10
111,0
112,15
113,10
114,0
115,15
116,10
117,0
118,15
119,0
120,10
121,0
122,15
123,10
124,15
125,4
126,15
127,15
128,10
129,10
130,15
131,15
132,15
133,10
134,21
135,10
136,21
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,10
145,0
146,0
147,0
148,10
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,10
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,10
167,0
168,10
169,0
170,0
171,0
172,10
173,10
174,0
175,0
176,10
177,10
178,0
179,0
180,0
181,0
182,10
183,10
184,0
185,0
186,10
187,0
188,10
189,10
190,10
191,10
192,0
193,0
194,0
195,10
196,0
197,10
198,10
199,0
200,10
201,0
202,0
203,0
204,0
205,0
206,10
207,10
208,10
209,10
210,10
211,10
212,10
213,10
214,10
215,10
216,10
217,10
218,10
219,0
220,0
221,0
222,0
223,10
224,10
225,10
226,10
227,10
228,10
229,10
230,9
