0,2
1,0
2,1
3,2
4,3
5,4
6,5
7,6
8,7
9,8
10,9
11,10
12,11
13,12
14,13
15,14
16,15
17,2
18,16
19,8
20,3
21,17
22,12
23,18
24,4
25,19
26,18
27,18
28,18
29,19
30,20
31,18
32,20
33,6
34,0
35,19
36,0
37,4
38,10
39,4
40,0
41,21
42,22
43,21
44,21
45,21
46,21
47,22
48,22
49,22
50,10
51,0
52,21
53,0
54,21
55,0
56,0
57,21
58,0
59,21
60,21
61,10
62,22
63,22
64,22
65,21
66,10
67,21
68,10
69,21
70,0
71,10
72,0
73,0
74,0
75,0
76,0
77,0
78,22
79,0
80,22
81,0
82,0
83,0
84,0
85,0
86,22
87,22
88,10
89,22
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,10
107,10
108,22
109,0
110,22
111,22
112,22
113,16
114,21
115,16
116,0
117,22
118,0
119,22
120,16
121,21
122,16
123,0
124,0
125,16
126,16
127,13
128,10
129,14
130,16
131,16
132,16
133,16
134,21
135,22
136,22
137,0
138,0
139,0
140,10
141,10
142,0
143,0
144,0
145,0
146,0
147,0
148,10
149,0
150,0
151,10
152,0
153,0
154,0
155,10
156,10
157,22
158,22
159,22
160,10
161,0
162,10
163,10
164,0
165,0
166,0
167,0
168,0
169,0
170,10
171,10
172,0
173,10
174,0
175,0
176,0
177,10
178,0
179,0
180,10
181,10
182,0
183,0
184,10
185,0
186,0
187,0
188,10
189,10
190,10
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,10
199,0
200,0
201,10
202,10
203,10
204,0
205,0
206,0
207,0
208,0
209,10
210,10
211,10
212,10
213,10
214,0
215,10
216,10
217,0
218,0
219,10
220,10
221,0
222,0
223,0
224,0
225,10
226,10
227,10
228,10
229,0
230,9
